	Прайс-лист для Участников Компании АРГО					
	Действителен на момент публикации 02.01.2014 на ИЦ Москвы и Новосибирска. Не является офертой (ст. 437 ГК РФ)					
Код	Наименование	Цена* за единицу, руб.	Баллы	Блок, едениц		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	Здоровое питание					
	ЗАО НПФ «Новь»					
0121	Десерт-кисель «Клюквенный», 200 г	152	9	9		0,00%
0117	Десерт-кисель «Молочно-фруктовый», 200 г	145	9	9		Для расчета цен в другой валюте введите в ячейку расположенную под этой надписью коэффициент пересчета цен.
0127	Десерт-кисель «Свекольно-вишневый», 200 г	145	9	9		
0118	Десерт-кисель «Смородиновый», 200 г	169	10	9		
0120	Десерт-кисель «Яблочный», 200 г	145	9	9		
0129	ДиЛитовит для женщин, 210 г	776	48	7		1,0000
0133	Концентрат безалкогольного напитка «Витаминное ассорти», 100 мл	162	10	8		Для определения точности расчета цен укажите в ячейке под этой надписью количество цифр после запятой.
0134	Концентрат безалкогольного напитка «Сабельник», 100 мл	162	10	8		
0110	Литовит, гранулы, 150 г	118	7	10		0
0111	Литовит, порошок, 150 г	118	7	10		
0112	Литовит, таблетки, 140 г	228	14	20		
0101	Литовит-Б, таблетки, 140 г	312	19	20		
0102	Литовит-К , таблетки, 140 г	312	19	20		
0126	Литовит-М, гранулы, 100 г (в пакетиках)	228	14	10		
0103	Литовит-М, порошок, 150 г	328	20	20		
0104	Литовит-М, порошок, 30 г	74	4	20		
0113	Литовит-напиток растворимый «Брусника», порошок, 100 г	118	7	10		
0114	Литовит-напиток растворимый «Горький коктейль», порошок, 100 г	111	7	10		
0105	Литовит-О, таблетки, 140 г	278	17	20		
0106	Литовит-С, гранулы, 100 г	689	42	5		
0107	Литовит-У, таблетки, 140 г	512	31	20		
0108	Литовит-Ф, таблетки, 140 г	245	15	10		
0109	Литовит-Ч, таблетки, 140 г	345	21	20		
0130	Литоспорт набор, таблетки, 2*50 г	412	25	5		
0132	Нормолит, гранулы, 450 г	526	32	3		
0125	Оптисорб лимонный, гранулы, 100 г (в пакетиках)	225	14	5		
0123	Оптисорб, гранулы, 100 г (в пакетиках)	221	14	5		
	ООО «НИИ ЛОП и НТ»					
0228	Батончик «Успех-2 Five o'clock», 45 г	31	1	12		
0218	Драже «Нутрифлор SP», 170 г	159	9	5		
0216	Драже «Нутрифлор Арония», 150 г	159	9	5		
0217	Драже «Нутрифлор Сорбус», 130 г	159	9	5		
0210	Коктейль «Грация», 380 г	705	40	12		
0211	Коктейль «Энергия», 380 г	705	40	12		
0246	Коктейль ПРЕМИУМ «Овощной», 380 г	830	50	12		
0247	Коктейль ПРЕМИУМ «Шоколадный», 380 г	830	50	12		
0248	Коктейль ПРЕМИУМ «Яблочный», 380 г	830	50	12		
0213	Напиток чайный «Оздоровительный», пакетики с сухой смесью, 60 г	118	6	30		
0214	Напиток чайный «Тонизирующий», пакетики с сухой смесью, 60 г	118	6	30		
0215	Напиток чайный «Успокоительный», пакетики с сухой смесью, 60 г	118	6	30		
0204	Нутрикон Плюс, гранулы, 350 г	339	20	8		
0242	Нутрикон Плюс, хрустящие гранулы, 350 г	349	21	8		
0205	Нутрикон Селен, гранулы, 350 г	339	20	8		
0243	Нутрикон Селен, хрустящие гранулы, 350 г	349	21	8		
0206	Нутрикон Фито, гранулы, 350 г	339	20	8		
0244	Нутрикон Фито, хрустящие гранулы, 350 г	349	21	8		
0207	Нутрикон Хром, гранулы, 350 г	339	20	8		
0240	Нутрикон Хром, хрустящие гранулы, 350 г	317	19	8		
0208	Нутрикон Янтарь, гранулы, 350 г	317	19	8		
0239	Нутрикон Янтарь, мелкогранулированный, 350 г	317	19	8		
0245	Нутрикон Янтарь, хрустящие гранулы, 350 г	317	19	8		
0201	Нутрикон, гранулы, 350 г	317	19	8		
0236	Нутрикон, хрустящие гранулы, 350 г	317	19	8		
0212	Пектолакт, пакетики с сухой смесью, 50 г	212	12	30		
0233	Сироп «Сбитень №10 Ликерный», 250 г/180 мл	339	20	4		
0221	Сироп «Сбитень №12 Изумрудный», 250 г/180 мл	286	17	4		
0227	Сироп «Сбитень №21 Винный», 250 г/180 мл	286	17	4		
0222	Сироп «Сбитень №24 Молочный», 250 г/180 мл	286	17	4		
0219	Сироп «Сбитень №3 Пурпурный», 250 г/180 мл	286	17	4		
0220	Сироп «Сбитень №7 Багряный», 250 г/180 мл	286	17	4		
	ООО «Биолит»					
0302	Аргозид, гранулы, 120 г	351	23	10		
0304	Ахиллан, гранулы, 90 г	288	19	10		
0305	Венорм на сорбите, гранулы, 120 г	351	23	10		
0307	Венорм, гранулы, 120 г	351	23	10		
0308	Витамикс, гранулы, 120 г	351	23	10		
0309	Витасел, гранулы, 90 г	288	19	10		
0310	Галега-Нова, гранулы, 90 г	288	19	10		
0341	Гепатосол на сорбите, гранулы, 90 г	288	19	10		
0320	Гепатосол, гранулы, 90 г	237	14	10		
0350	Кальций-Биолит, капсулы, 90 шт	1916	125	2		
0311	Климатон плюс, гранулы, 90 г	288	19	10		
0312	Климатон, гранулы, 90 г	256	17	10		
0316	Липроксол на сорбите, гранулы, 90 г	288	19	10		
0317	Липроксол, гранулы, 90 г	288	19	10		
0301	Марикад, капсулы, 90 шт	1916	125	2		
0314	Напиток концентрированный «Лактавия с соком облепихи и моркови», 100 г	351	23	10		
0315	Напиток концентрированный «Лактавия с соком черники и аронии», 100 г	351	23	10		
3504	Напиток чайный «Популин», 200 мл	943	60	8		
3507	Напиток чайный гранулированный «Гепатосол», 300 г	858	55	1		
3506	Напиток чайный гранулированный «Гепатосол», 90 г	279	18	10		
3502	Напиток чайный гранулированный «Липроксол», 90 г	279	18	10		
3501	Напиток чайный гранулированный «Танаксол плюс», 42 г	256	17	20		
3505	Напиток чайный гранулированный «Уролизин», 120 г	364	24	10		
3503	Напиток чайный гранулированный «Экорсол», 42 г	256	17	20		
3510	Напиток чайный гранулированный на шроте лопуха «Ахиллан», 90 г	226	14	4		
3511	Напиток чайный гранулированный на шроте лопуха «Венорм», 90 г	226	14	4		
3512	Напиток чайный гранулированный на шроте лопуха «Витамикс», 90 г	226	14	4		
3513	Напиток чайный гранулированный на шроте лопуха «Галега-нова», 90 г	226	14	4		
3514	Напиток чайный гранулированный на шроте лопуха «Гепатосол», 90 г	226	14	4		
3515	Напиток чайный гранулированный на шроте лопуха «Флавигран-очанка», 90 г	226	14	4		
3516	Напиток чайный гранулированный на шроте лопуха «Эсобел с экстрактом сабельника», 90 г	226	14	4		
0321	Поликавин, гранулы, 110 г	524	35	10		
0337	Популин, жидкость, 200 мл	890	55	8		
0345	Популин, жидкость, 75 мл	471	30	10		
0323	Простадонт, гранулы, 90 г	288	19	10		
0346	Рейши-Кан, гранулы, 100 г	2286	150	2		
0326	Семена лопуха, капсулы, 190 шт	1097	74	2		
0322	Семена солянки холмовой, капсулы, 190 шт	695	45	2		
3508	Танаксол форте, капсулы, 30 шт	418	27	2		
0388	Танаксол, гранулы, 42 г	216	13	20		
0347	Токсидонт-май, жидкость, 75 мл	566	35	8		
0325	Тонизид, гранулы, 90 г	288	19	10		
0327	Уролизин, гранулы, 120 г	351	23	10		
0329	Флавигран, гранулы, 120 г	447	30	10		
0344	Флавигран-очанка, гранулы, 120 г	468	31	10		
0330	Флорента напиток, 200 мл	256	17	48		
0331	Флорента спрей, 50 мл	182	12	10		
0332	Ширлайн с лохеином, гранулы, 30 г	182	12	20		
0338	Ширлайн, гранулы, 120 г	256	17	10		
0334	Ширлайн, гранулы, 30 г	182	12	20		
3509	Экорсол форте, капсулы, 90 шт	857	55	2		
0335	Экорсол, гранулы, 42 г	216	13	20		
0336	Экстракт корня лопуха, жидкость, 75 мл	667	45	10		
0339	Экстракт крапивы, жидкость, 75 мл	564	37	10		
0343	Экстракт подорожника, жидкость, 75 мл	564	37	10		
0394	Эсобел с экстрактом сабельника болотного, гранулы, 120 г	543	36	10		
0306	Эсобел-Арт, капсулы, 90 шт	1384	90	2		
	Компания «Nutricare Int.»					
0442	L-Аргинин TSN, капсулы, 60 шт	620	38	5		
0421	Nutricare Пау Д'Арко, капсулы, 60 шт	548	34	5		
0401	Акулий хрящ, капсулы, 60 шт	668	41	5		
0435	Антиоксидант, капсулы, 60 шт	571	35	5		
0405	Ацидофилус-Экстра, капсулы, 60 шт	604	37	5		
0406	ВАГ, капсулы, 60 шт	548	34	5		
0408	Гинкго Билоба Плас, таблетки, 60 шт	579	36	5		
0409	Глюкозамин-Плас, таблетки, 60 шт	732	45	5		
0443	Гортензия TSN, капсулы, 60 шт	548	34	5		
0410	Готу Кола, капсулы, 60 шт	548	34	5		
0411	Донг Куэй, таблетки, 60 шт	548	34	5		
0437	Йохимбе, таблетки, 60 шт	614	38	5		
0413	Каль-ди-Маг, таблетки, 60 шт	620	38	5		
0444	Кофермент Q10 TSN, капсулы 60 шт	563	35	5		
0438	Коэнзим Q-10 Нутрикэа, таблетки, 60 шт	620	38	5		
0427	Красный клевер ТSN, капсулы, 60 шт	468	29	5		
0416	Ливер-Плас, капсулы, 60 шт	588	36	5		
0445	Люцерна TSN, капсулы, 60 шт	490	30	5		
0417	Малти-Комплекс, таблетки, 60 шт	614	38	5		
